OBJECTID;Categorie;Adres ;Aanduiding ;Naam;Complex;Bouwjaar ;Architect ;Datum aanwijzing;Object nummer;Meer informatie;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d
76;Gemeentelijk monument;Aalsterweg 136-138;Apotheek;;;1958;R. Tybout;5-1-2016;GM0374;https://beeldmateriaal.eindhoven.nl/monumenten/GM0374.pdf;97.1967905;39.8700532441297;"{""type"": ""Polygon"", ""coordinates"": [[[5.48533801588869, 51.4242721719045], [5.48533830549346, 51.42427312446076], [5.4853516700145875, 51.42431673527311], [5.485496490966179, 51.424300433473924], [5.485500242588687, 51.42429998087252], [5.485475670490076, 51.42421967874538], [5.485408069363999, 51.42422776267741], [5.48540701230044, 51.42422428494878], [5.485326316395743, 51.42423393491958], [5.48533801588869, 51.4242721719045]]]}";51.4242675699,5.48541281479
82;Gemeentelijk monument;Hoogstraat 308;Woonhuis;;;1884;;4-1-1994;GM0124;https://beeldmateriaal.eindhoven.nl/monumenten/GM0124.pdf;111.568846;47.1362157965801;"{""type"": ""Polygon"", ""coordinates"": [[[5.462512754418148, 51.425039734467184], [5.462535717904277, 51.42503213315386], [5.462534695064246, 51.42503092034397], [5.462464824196833, 51.42494750564244], [5.462440926678557, 51.42495541316103], [5.462401293853053, 51.42496852630387], [5.462341973870096, 51.42498813298863], [5.462392423921262, 51.4250478212046], [5.462350807919952, 51.42506159178557], [5.46236710114347, 51.4250808350192], [5.462389762899752, 51.4250733328051], [5.462394258313819, 51.42507908265691], [5.462512754418148, 51.425039734467184]]]}";51.4250145508,5.46243438703
87;Gemeentelijk monument;Hoogstraat 298;Woonhuis;;;1894;;4-1-1994;GM0122;https://beeldmateriaal.eindhoven.nl/monumenten/GM0122.pdf;132.4022505;55.21342749627809;"{""type"": ""Polygon"", ""coordinates"": [[[5.462618850147076, 51.425396660260226], [5.462565183713744, 51.425409629745765], [5.462588606907332, 51.42544519177696], [5.462642388356152, 51.42543219524006], [5.462693613742128, 51.42550807143863], [5.462827463327704, 51.42547545448004], [5.462768528127257, 51.42538042846522], [5.462629576143889, 51.425414010453196], [5.462618850147076, 51.425396660260226]]]}";51.4254412137,5.46271346441
92;Gemeentelijk monument;Hoogstraat 281;Woonhuis;;;1896;;29-6-1976;GM0035;https://beeldmateriaal.eindhoven.nl/monumenten/GM0035.pdf;54.6917675;29.798599760848;"{""type"": ""Polygon"", ""coordinates"": [[[5.463301867797747, 51.42625002351238], [5.463416929624365, 51.42623642922737], [5.463421974866194, 51.426235491099774], [5.463401762648463, 51.4261774913843], [5.463397493963101, 51.42617850091203], [5.463288382737745, 51.42619078792817], [5.463301867797747, 51.42625002351238]]]}";51.4262139467,5.46335354729
93;Gemeentelijk monument;Hoogstraat 279;Woonhuis;;;1896;;29-6-1976;GM0035;https://beeldmateriaal.eindhoven.nl/monumenten/GM0035.pdf;44.6278795;29.3327604199812;"{""type"": ""Polygon"", ""coordinates"": [[[5.463301867797747, 51.42625002351238], [5.463310732404957, 51.4262890106167], [5.463377220515433, 51.426281857061994], [5.463380306883013, 51.42629609311363], [5.463436009064161, 51.42628766120468], [5.4634353443095165, 51.426285657164115], [5.463439268854458, 51.426285205158806], [5.463421974866194, 51.426235491099774], [5.463416929624365, 51.42623642922737], [5.463301867797747, 51.42625002351238]]]}";51.4262657418,5.46337331054
97;Gemeentelijk monument;Alberdingk Thijmlaan 18;Gezellenhuis;;;1930;A.U. Ingwersen;9-1-2007;GM0300;https://beeldmateriaal.eindhoven.nl/monumenten/GM0300.pdf;744.9864645;154.16691045553;"{""type"": ""Polygon"", ""coordinates"": [[[5.479996910941427, 51.427375930295284], [5.480028447835594, 51.42740631385772], [5.480178294285272, 51.42734554762903], [5.4801861028996015, 51.4273530739063], [5.480121926142765, 51.42737910244407], [5.480134071282303, 51.427390813988396], [5.480093729105935, 51.42740717862397], [5.480160131156999, 51.427471160977646], [5.480199332788434, 51.4275089270681], [5.48031869286606, 51.42746052647175], [5.480321660722585, 51.4274633824981], [5.480460387027765, 51.42740711914332], [5.480131993174032, 51.427090710546565], [5.479992247383868, 51.42714738780382], [5.480059628584154, 51.42721231324668], [5.480075403359365, 51.427205918697524], [5.480126908288827, 51.427255558032236], [5.48009813152908, 51.42726723033296], [5.480108403705189, 51.427277127661156], [5.479957781595386, 51.42733821801095], [5.479996910941427, 51.427375930295284]]]}";51.4273171072,5.48019821269
162;Gemeentelijk monument;Gasthuisstraat 835;Woonhuis;;;1913;;15-1-2008;GM0323;https://beeldmateriaal.eindhoven.nl/monumenten/GM0323.pdf;55.9271975;29.9421078848809;"{""type"": ""Polygon"", ""coordinates"": [[[5.489309867430502, 51.42911205585395], [5.489422001180612, 51.42911386306727], [5.48942480471951, 51.42904952862254], [5.489312383522732, 51.42904771267534], [5.489309867430502, 51.42911205585395]]]}";51.4290807763,5.48936726419
166;Gemeentelijk monument;Gasthuisstraat 825;Woonhuis;;;1900;;15-1-2008;GM0322;https://beeldmateriaal.eindhoven.nl/monumenten/GM0322.pdf;83.649298;53.426570097409396;"{""type"": ""Polygon"", ""coordinates"": [[[5.489299558491801, 51.4293758287201], [5.489297205960611, 51.42943617179118], [5.489369105396127, 51.42943727725468], [5.489435776590574, 51.42944099398165], [5.489464924692257, 51.429441471751865], [5.489582484850606, 51.42945171441525], [5.489586784049531, 51.429432393961925], [5.489459947439368, 51.42942135046871], [5.489462453110938, 51.429410157361694], [5.489406520758301, 51.4294052806734], [5.489407530899034, 51.42938121709055], [5.4894056960190625, 51.42937733559141], [5.489299558491801, 51.4293758287201]]]}";51.429416524,5.48940448389
175;Gemeentelijk monument;Hallenweg 1-7c;Bedrijfshallen;;;1950;C. Geenen;5-1-2016;GM0377;https://beeldmateriaal.eindhoven.nl/monumenten/GM0377.pdf;328.689963;74.24834826979219;"{""type"": ""Polygon"", ""coordinates"": [[[5.468664649304135, 51.42965099065497], [5.468760251124176, 51.42976761473646], [5.468904811243066, 51.429721185672804], [5.469048566270061, 51.429675008679204], [5.468953021375678, 51.4295583578274], [5.468808993571729, 51.42960462478165], [5.468664649304135, 51.42965099065497]]]}";51.4296629913,5.46885662243
176;Gemeentelijk monument;Hallenweg 1-7c;Bedrijfshallen;;;1950;C. Geenen;5-1-2016;GM0377;https://beeldmateriaal.eindhoven.nl/monumenten/GM0377.pdf;328.6590435;74.2425301708748;"{""type"": ""Polygon"", ""coordinates"": [[[5.469144126033367, 51.42979165944127], [5.469048566270061, 51.429675008679204], [5.468904811243066, 51.429721185672804], [5.468760251124176, 51.42976761473646], [5.4688558534661, 51.42988425671568], [5.469000643800583, 51.429837755462536], [5.469144126033367, 51.42979165944127]]]}";51.4297796359,5.46895219908
179;Gemeentelijk monument;Hallenweg 1-7c;Bedrijfshallen;;;1950;C. Geenen;5-1-2016;GM0377;https://beeldmateriaal.eindhoven.nl/monumenten/GM0377.pdf;328.5078375;74.2223856871812;"{""type"": ""Polygon"", ""coordinates"": [[[5.46933524704507, 51.430024969715404], [5.469192295975625, 51.43007087683472], [5.46904704522361, 51.43011753145668], [5.469142649034831, 51.430234173196965], [5.469288115625413, 51.43018744639456], [5.469430793897636, 51.43014162024894], [5.46933524704507, 51.430024969715404]]]}";51.4301295711,5.46923892972
181;Gemeentelijk monument;Hallenweg 1-7c;Bedrijfshallen;;;1950;C. Geenen;5-1-2016;GM0377;https://beeldmateriaal.eindhoven.nl/monumenten/GM0377.pdf;332.225143;76.78896909302479;"{""type"": ""Polygon"", ""coordinates"": [[[5.469526341223515, 51.43025826171422], [5.4693839357495975, 51.4303040068857], [5.469238253319678, 51.43035080586893], [5.469263329001663, 51.43038140363218], [5.469334794846115, 51.430468588351154], [5.469337539781103, 51.43046770552316], [5.4693752935489, 51.430455643027706], [5.469376864028083, 51.430457358756556], [5.469382468802932, 51.430455521107916], [5.469380998916625, 51.43045376935342], [5.469415734693708, 51.430442688742225], [5.469417305173968, 51.43044440447053], [5.46942293864015, 51.43044253084498], [5.46942145438925, 51.43044078808977], [5.469455888302958, 51.43042977958931], [5.469457401362813, 51.430431549289764], [5.469463192872545, 51.430429603641066], [5.469461694240872, 51.43042786089656], [5.469495955741165, 51.430416942392974], [5.4694974542927, 51.43041864019367], [5.469503245847738, 51.43041672150907], [5.469501761578387, 51.43041496976621], [5.469536080545619, 51.430404033232804], [5.469537651093983, 51.430405784914186], [5.469543428298445, 51.43040388421506], [5.469541958407615, 51.430402132462554], [5.4695764784761, 51.43039108791079], [5.469578005870297, 51.43039283063349], [5.469583754360795, 51.4303909569187], [5.469582298848529, 51.430389205156565], [5.469615712118073, 51.430378413059735], [5.469619266141847, 51.430371695998915], [5.46961704676887, 51.430368982989464], [5.469526341223515, 51.43025826171422]]]}";51.4303635534,5.46943059318
182;Gemeentelijk monument;Gasthuisstraat 821;Woonhuis;;;1900;;15-1-2008;GM0321;https://beeldmateriaal.eindhoven.nl/monumenten/GM0321.pdf;154.954555;60.3905049356197;"{""type"": ""Polygon"", ""coordinates"": [[[5.489295212537626, 51.42947708102125], [5.489295111437837, 51.42948972818253], [5.489290187725359, 51.429615529073985], [5.48931966630155, 51.429615844794505], [5.489392845064455, 51.429616625528894], [5.489395024653491, 51.42953691200324], [5.489469511856177, 51.42953770951852], [5.489469805040649, 51.42952738126785], [5.489512512944821, 51.42952783812716], [5.489513603137649, 51.42948820607968], [5.489403478508873, 51.42947861299439], [5.489295212537626, 51.42947708102125]]]}";51.429535688,5.48937525674
183;Gemeentelijk monument;Jan Luikenstraat 17;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0138;https://beeldmateriaal.eindhoven.nl/monumenten/GM0138.pdf;73.58567099999999;36.008639518435004;"{""type"": ""Polygon"", ""coordinates"": [[[5.473865002799744, 51.42966378241114], [5.474011890893882, 51.4296119161217], [5.474003043163253, 51.42960206213882], [5.473967825259367, 51.429562870788565], [5.473820735551568, 51.429614521444336], [5.473865002799744, 51.42966378241114]]]}";51.4296132913,5.47391631037
184;Gemeentelijk monument;Jan Luikenstraat 15;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0138;https://beeldmateriaal.eindhoven.nl/monumenten/GM0138.pdf;93.221075;41.3623481850536;"{""type"": ""Polygon"", ""coordinates"": [[[5.474040631666506, 51.42967037503276], [5.474071972301957, 51.429659367477186], [5.474024808958382, 51.42960716046249], [5.474011890893882, 51.4296119161217], [5.473865002799744, 51.42966378241114], [5.473849497769672, 51.42966925907305], [5.473896315698898, 51.429721376529], [5.474040631666506, 51.42967037503276]]]}";51.4296643174,5.47396067852
185;Gemeentelijk monument;Jan Luikenstraat 13;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0138;https://beeldmateriaal.eindhoven.nl/monumenten/GM0138.pdf;69.7880205;35.95715128755079;"{""type"": ""Polygon"", ""coordinates"": [[[5.474040631666506, 51.42967037503276], [5.473896315698898, 51.429721376529], [5.473937167967365, 51.42976683780021], [5.473932095398991, 51.42976862133904], [5.473933824576316, 51.42977053463923], [5.474083198835322, 51.429717749562194], [5.474040631666506, 51.42967037503276]]]}";51.4297196311,5.47398968135
186;Gemeentelijk monument;Jan Luikenstraat 11;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0138;https://beeldmateriaal.eindhoven.nl/monumenten/GM0138.pdf;77.48361899999999;42.1997577051942;"{""type"": ""Polygon"", ""coordinates"": [[[5.473977486278811, 51.4298188072593], [5.474105162204872, 51.42977367870837], [5.474083273658301, 51.42974947954655], [5.474142506245783, 51.42972868045222], [5.474120804753779, 51.42970454407841], [5.474083198835322, 51.429717749562194], [5.473933824576316, 51.42977053463923], [5.473977486278811, 51.4298188072593]]]}";51.4297636358,5.47403500218
188;Gemeentelijk monument;Jan Luikenstraat 7;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0138;https://beeldmateriaal.eindhoven.nl/monumenten/GM0138.pdf;75.0771845;36.4092752842657;"{""type"": ""Polygon"", ""coordinates"": [[[5.4740652855128245, 51.42991589141552], [5.474214013430028, 51.429863322382026], [5.474169558265798, 51.42981384596053], [5.474020600506496, 51.42986647802971], [5.4740652855128245, 51.42991589141552]]]}";51.4298648797,5.47411735554
208;Gemeentelijk monument;Jan Luikenstraat 30;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0139;https://beeldmateriaal.eindhoven.nl/monumenten/GM0139.pdf;126.327416;47.484321055285804;"{""type"": ""Polygon"", ""coordinates"": [[[5.473501147659403, 51.42988556981004], [5.47367437315724, 51.42983001703231], [5.473630212387451, 51.42977621663121], [5.47360835444111, 51.42978321706559], [5.473587355058964, 51.429757632893825], [5.473437640341509, 51.429805644599064], [5.473471291632293, 51.42984537659097], [5.473479463067744, 51.42985502437575], [5.473482768787803, 51.42985419496652], [5.473505166199402, 51.4298814859695], [5.473499331657574, 51.429883359941364], [5.473501147659403, 51.42988556981004]]]}";51.4298195631,5.47355445482
210;Gemeentelijk monument;Jan Luikenstraat 22-24;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0139;https://beeldmateriaal.eindhoven.nl/monumenten/GM0139.pdf;105.1533;46.4186001963986;"{""type"": ""Polygon"", ""coordinates"": [[[5.4736103822550914, 51.43001866504062], [5.473669949410051, 51.42999959176466], [5.47367702614389, 51.43000822462804], [5.473706285168882, 51.42999885465725], [5.473713044843393, 51.430007110229525], [5.473738941093921, 51.429998821391784], [5.473745888117793, 51.43000729255118], [5.47380240859905, 51.42998920123915], [5.4737639549849, 51.42994233590328], [5.473748880005589, 51.42994716504699], [5.473722792716099, 51.42991537350553], [5.473566696991744, 51.42996543953861], [5.4736103822550914, 51.43001866504062]]]}";51.4299710234,5.47368515241
211;Gemeentelijk monument;Jan Luikenstraat 18-20;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0139;https://beeldmateriaal.eindhoven.nl/monumenten/GM0139.pdf;107.9166405;46.631869654844;"{""type"": ""Polygon"", ""coordinates"": [[[5.4736103822550914, 51.43001866504062], [5.4736756148701184, 51.43009813944051], [5.473833205669252, 51.430047685635905], [5.473806729127899, 51.430015426991844], [5.473820352660131, 51.43001105734363], [5.47380240859905, 51.42998920123915], [5.473745888117793, 51.43000729255118], [5.473738941093921, 51.429998821391784], [5.473713044843393, 51.430007110229525], [5.473706285168882, 51.42999885465725], [5.47367702614389, 51.43000822462804], [5.473669949410051, 51.42999959176466], [5.4736103822550914, 51.43001866504062]]]}";51.4300391183,5.4737214448
213;Gemeentelijk monument;Jan Luikenstraat 10-12;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0139;https://beeldmateriaal.eindhoven.nl/monumenten/GM0139.pdf;109.863777;44.30063478854989;"{""type"": ""Polygon"", ""coordinates"": [[[5.47378381732044, 51.43023237683598], [5.473937657490815, 51.43018303128836], [5.473944584235899, 51.43018080592209], [5.473917185108196, 51.430147424406], [5.473931972697998, 51.43014267635291], [5.473904054741578, 51.43010866601279], [5.473730052443849, 51.43016447139143], [5.4737817516844345, 51.430227452576176], [5.473780185244849, 51.43022794811888], [5.47378381732044, 51.43023237683598]]]}";51.4301706807,5.47384056707
215;Gemeentelijk monument;Jan Luikenstraat 2-4;Woonhuis;;Woningbouw Schrijversbuurt;1923;G. van den Elshout;4-1-1994;GM0139;https://beeldmateriaal.eindhoven.nl/monumenten/GM0139.pdf;122.858812;46.3927577634708;"{""type"": ""Polygon"", ""coordinates"": [[[5.47385741976861, 51.43030442025672], [5.473881042749199, 51.430333211383584], [5.47387152921247, 51.43033626563101], [5.473878562761258, 51.430344826604625], [5.473911381293212, 51.43038481077136], [5.474063066210876, 51.430336158792784], [5.474042397820194, 51.43031097894744], [5.474063781698871, 51.43030412260457], [5.474020989238781, 51.4302519842377], [5.47385741976861, 51.43030442025672]]]}";51.430318276,5.47396422635
230;Gemeentelijk monument;St Jorislaan 51;Pastorie;;;1926;J. van Heugten;3-2-2009;GM0367;https://beeldmateriaal.eindhoven.nl/monumenten/GM0367.pdf;371.0627275;107.081397431693;"{""type"": ""Polygon"", ""coordinates"": [[[5.488533608793838, 51.430060113881176], [5.488496561100102, 51.43016104404488], [5.488656729299855, 51.4301840234796], [5.488655200001828, 51.43018821353678], [5.488667867812271, 51.430200849570525], [5.488717953685847, 51.430208032812075], [5.488739705497395, 51.43019951954354], [5.488773922766718, 51.430106331025094], [5.48879978557411, 51.43011004775197], [5.488804430757632, 51.43009739662654], [5.4888578249031434, 51.43010505332132], [5.488904919645531, 51.42997679767003], [5.488820714749731, 51.42996470950529], [5.488797817623759, 51.43002706597925], [5.488781275814824, 51.43002468942265], [5.488772514307492, 51.430048562010164], [5.488707814270992, 51.43003927919326], [5.48869752339226, 51.43006732385562], [5.488637469441852, 51.43005871110071], [5.488647688937799, 51.4300308822341], [5.488563225118357, 51.43001876714307], [5.488552748339739, 51.43004731532065], [5.488539025808124, 51.43004533177751], [5.488533608793838, 51.430060113881176]]]}";51.4300937817,5.48869385055
