Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
2690;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473894261755033, 51.44278442062768]}";51.4427844206,5.47389426176
2692;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473908309203569, 51.44275134085271]}";51.4427513409,5.4739083092
2699;Aalsterweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.486600996977207, 51.427562063727876]}";51.4275620637,5.48660099698
2705;Aalsterweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.486486951627958, 51.42719554868525]}";51.4271955487,5.48648695163
2707;Aalsterweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.486450903257718, 51.427062942438546]}";51.4270629424,5.48645090326
2709;Aalsterweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.486416108492907, 51.42695790339707]}";51.4269579034,5.48641610849
4979;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477764439893542, 51.468449711206546]}";51.4684497112,5.47776443989
4980;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477799397320551, 51.468449684016626]}";51.468449684,5.47779939732
4984;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477926110770951, 51.468446861808886]}";51.4684468618,5.47792611077
4985;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477967628086345, 51.4684454631826]}";51.4684454632,5.47796762809
4986;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478004773047395, 51.46844543422619]}";51.4684454342,5.47800477305
4988;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478065949411755, 51.468444020234934]}";51.4684440202,5.47806594941
4990;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478129313309615, 51.46844260450358]}";51.4684426045,5.47812931331
4993;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478203603226739, 51.46844254647602]}";51.4684425465,5.47820360323
4994;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.477480318002325, 51.46841308731625]}";51.4684130873,5.477480318
4995;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477524014728762, 51.46840759732073]}";51.4684075973,5.47752401473
4997;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477617958204337, 51.46840479187043]}";51.4684047919,5.4776179582
4999;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477692245347149, 51.468403367895085]}";51.4684033679,5.47769224535
5206;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473840274195858, 51.47007403417955]}";51.4700740342,5.4738402742
5207;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473875345380156, 51.470072632814684]}";51.4700726328,5.47387534538
5208;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473910404787582, 51.47007260671191]}";51.4700726067,5.47391040479
5209;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473954226445128, 51.47007120779537]}";51.4700712078,5.47395422645
5210;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47398709823652, 51.470071183299424]}";51.4700711833,5.47398709824
5211;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474024357046007, 51.47006978924789]}";51.4700697892,5.47402435705
5212;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474076943548277, 51.47006838374937]}";51.4700683837,5.47407694355
5421;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474757060281744, 51.4704716266342]}";51.4704716266,5.47475706028
5427;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4749455199816, 51.47046737697319]}";51.470467377,5.47494551998
5630;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475154900371531, 51.469945760323256]}";51.4699457603,5.47515490037
5635;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473120205598412, 51.46938886836604]}";51.4693888684,5.4731202056
5637;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473203472461451, 51.46938606535404]}";51.4693860654,5.47320347246
5640;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473295504050327, 51.46938326479088]}";51.4693832648,5.47329550405
5649;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473056578356318, 51.46935058768306]}";51.4693505877,5.47305657836
5655;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473264747935733, 51.46934495991163]}";51.4693449599,5.47326474794
5000;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477731566132639, 51.46840470361034]}";51.4684047036,5.47773156613
5001;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477766535201094, 51.468403310145774]}";51.4684033101,5.4777665352
5008;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478019973482994, 51.468396290390984]}";51.4683962904,5.47801997348
5009;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478054928162352, 51.46839490583987]}";51.4683949058,5.47805492816
5010;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.477254317664713, 51.46903554678875]}";51.4690355468,5.47725431766
5012;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.477291365973179, 51.468986395143155]}";51.4689863951,5.47729136597
5013;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.477258595697772, 51.46898642048936]}";51.4689864205,5.4772585957
5017;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476996401071139, 51.46899207906521]}";51.4689920791,5.47699640107
5019;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47706631406282, 51.46899065886158]}";51.4689906589,5.47706631406
5020;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477099098733253, 51.46899063355828]}";51.4689906336,5.47709909873
5021;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477138414613643, 51.4689892369267]}";51.4689892369,5.47713841461
5220;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473371422159054, 51.47012912299505]}";51.470129123,5.47337142216
5224;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473483169995469, 51.470124941415655]}";51.4701249414,5.47348317
5237;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473971836953776, 51.47011362111336]}";51.4701136211,5.47397183695
5238;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474017863261519, 51.47011358680516]}";51.4701135868,5.47401786326
5240;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474077027057293, 51.47011217640238]}";51.4701121764,5.47407702706
5245;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473257730844117, 51.47027018510453]}";51.4702701851,5.47325773084
5434;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475153694502063, 51.470461745844595]}";51.4704617458,5.4751536945
5435;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4751800036824925, 51.47046172597148]}";51.470461726,5.47518000368
5438;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474375587455987, 51.470387050970636]}";51.470387051,5.47437558746
5439;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474423799054193, 51.470385648591005]}";51.4703856486,5.47442379905
5443;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474555279253055, 51.470381442214105]}";51.4703814422,5.47455527925
5446;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474664845251513, 51.47037999369889]}";51.4703799937,5.47466484525
5448;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474719634131906, 51.47037858626069]}";51.4703785863,5.47471963413
5449;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474759083438621, 51.47037855660642]}";51.4703785566,5.47475908344
5451;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474816059927269, 51.47037713848948]}";51.4703771385,5.47481605993
5455;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474960680294615, 51.47037293076732]}";51.4703729308,5.47496068029
5456;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474991362033755, 51.4703715323776]}";51.4703715324,5.47499136203
5657;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473332675466784, 51.46934354340831]}";51.4693435434,5.47333267547
5659;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473394042839024, 51.469343497997095]}";51.469343498,5.47339404284
5663;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4736197365643084, 51.46933511507964]}";51.4693351151,5.47361973656
5668;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473797239332249, 51.469330884378685]}";51.4693308844,5.47379723933
5673;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473036665382503, 51.469246585670994]}";51.4692465857,5.47303666538
5033;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476882594621559, 51.46889936790317]}";51.4688993679,5.47688259462
5035;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476954709425744, 51.46889794607072]}";51.4688979461,5.47695470943
5037;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477028983000808, 51.468896522528574]}";51.4688965225,5.477028983
5038;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477066125652826, 51.468895136586255]}";51.4688951366,5.47706612565
5042;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47722126154299, 51.468890917944684]}";51.4688909179,5.47722126154
5043;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477247469073299, 51.46889089768356]}";51.4688908977,5.47724746907
5044;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477275875853106, 51.46888950944016]}";51.4688895094,5.47727587585
5247;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47332346953299, 51.470267394960345]}";51.470267395,5.47332346953
5248;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473360731107529, 51.47026736739381]}";51.4702673674,5.47336073111
5254;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473575482108975, 51.47026173419738]}";51.4702617342,5.47357548211
5256;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47363683632739, 51.47026168866801]}";51.4702616887,5.47363683633
5258;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47374202678414, 51.47026024425872]}";51.4702602443,5.47374202678
5260;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473796803736271, 51.47026020353351]}";51.4702602035,5.47379680374
5263;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473901991567135, 51.47025738371814]}";51.4702573837,5.47390199157
5267;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474040048704599, 51.47025317302371]}";51.470253173,5.4740400487
5268;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474068525777744, 51.47025041923192]}";51.4702504192,5.47406852578
5272;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473185329617662, 51.47022780316449]}";51.4702278032,5.47318532962
5273;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473226961244956, 51.470225039863095]}";51.4702250399,5.47322696124
5460;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4751294077224575, 51.47036869567772]}";51.4703686957,5.47512940772
5463;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475221458241605, 51.470367259863615]}";51.4703672599,5.47522145824
5466;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474371120543151, 51.47033915378617]}";51.4703391538,5.47437112054
5469;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474493840961016, 51.47033769557438]}";51.4703376956,5.47449384096
5470;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474528892698105, 51.47033356147735]}";51.4703335615,5.4745288927
5471;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474557375034605, 51.47033354011341]}";51.4703335401,5.47455737503
5472;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474607776835452, 51.47033350229374]}";51.4703335023,5.47460777684
5478;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474855405324515, 51.4703305836159]}";51.4703305836,5.47485540532
5678;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473194439087574, 51.469243736704634]}";51.4692437367,5.47319443909
5680;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473262366452754, 51.46924231125374]}";51.4692423113,5.47326236645
5682;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473323714131122, 51.46923953334357]}";51.4692395333,5.47332371413
5683;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473363162438514, 51.46923950415898]}";51.4692395042,5.47336316244
5698;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473882511355403, 51.469232278326594]}";51.4692322783,5.47388251136
5701;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472957681165182, 51.46920010961336]}";51.4692001096,5.47295768117
5704;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473058479651148, 51.4691986690552]}";51.4691986691,5.47305847965
5708;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473194346081259, 51.46919446097691]}";51.469194461,5.47319434608
5711;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473325815184, 51.469186148178586]}";51.4691861482,5.47332581518
5050;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477017970820789, 51.46885149786804]}";51.4688514979,5.47701797082
5051;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477061676089369, 51.46885009787683]}";51.4688500979,5.47706167609
5052;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477094446266925, 51.46885007258597]}";51.4688500726,5.47709444627
5053;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477135963992735, 51.46884868324419]}";51.4688486832,5.47713596399
5056;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477223348430377, 51.4688472494525]}";51.4688472495,5.47722334843
5061;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476939142116767, 51.4687614923293]}";51.4687614923,5.47693914212
5062;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476976284643869, 51.46876009742692]}";51.4687600974,5.47697628464
5066;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477135783510708, 51.46875725079921]}";51.4687572508,5.47713578351
5067;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477161990964267, 51.468757230557294]}";51.4687572306,5.47716199096
5071;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476869130105162, 51.46871242326589]}";51.4687124233,5.47686913011
5075;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.477008955234894, 51.468709582969424]}";51.468709583,5.47700895523
5275;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473299282310152, 51.47022498640813]}";51.4702249864,5.47329928231
5279;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473426375096498, 51.47022215082189]}";51.4702221508,5.4734263751
5281;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473505263045575, 51.470216618286734]}";51.4702166183,5.47350526305
5282;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473544714806638, 51.47021796430188]}";51.4702179643,5.47354471481
5284;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473606066357771, 51.47021654352689]}";51.4702165435,5.47360606636
5293;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473899710187285, 51.47020811861254]}";51.4702081186,5.47389971019
5298;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474061862398243, 51.470205256224105]}";51.4702052562,5.4740618624
5300;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474131990595371, 51.47020247133851]}";51.4702024713,5.4741319906
5484;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475105225222043, 51.47032217968041]}";51.4703221797,5.47510522522
5485;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4751402848322375, 51.47032215321066]}";51.4703221532,5.47514028483
5487;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475214788403493, 51.47031935538708]}";51.4703193554,5.4752147884
