Objectid ;Straat ;Type_en_merk ;Aantal ;Lon;Lat;geo_point_2d
6355;Wilhelminaplein;Parkeerplaats Vergunning;1;5,471336272;51,43805256;"51,4380525581;5,47133627207"
6362;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470858905;51,43774876;"51,4377487615;5,47085890502"
6363;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470875426;51,43773101;"51,437731015;5,47087542617"
6366;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470922639;51,43768221;"51,4376822085;5,47092263901"
6368;Wilhelminaplein;Parkeerplaats Vergunning;1;5,47065791;51,43775334;"51,4377533372;5,47065791042"
6370;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470698032;51,43771192;"51,4377119246;5,47069803235"
6372;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470775934;51,43763797;"51,4376379728;5,4707759336"
6618;Augustijnendreef;Parkeerplaats Vergunning;1;5,485925024;51,43872323;"51,4387232278;5,48592502402"
6621;Aert Roelofsstraat;Parkeerplaats Vergunning;1;5,486234889;51,43889103;"51,4388910285;5,48623488878"
6624;Aert Roelofsstraat;Parkeerplaats Vergunning;1;5,486280873;51,43903844;"51,4390384405;5,48628087307"
6627;Nicolaas Clopperstraat;Parkeerplaats Vergunning;1;5,486137504;51,43960776;"51,4396077576;5,48613750434"
6629;Nicolaas Clopperstraat;Parkeerplaats Vergunning;1;5,486198366;51,43959661;"51,4395966075;5,486198366"
6634;Nicolaas Clopperstraat;Parkeerplaats Vergunning;1;5,485904155;51,43963015;"51,4396301523;5,48590415482"
6639;Nicolaas Clopperstraat;Parkeerplaats Vergunning;1;5,485747626;51,43998227;"51,4399822669;5,48574762601"
6641;Nicolaas Clopperstraat;Parkeerplaats Vergunning;1;5,485744994;51,43993787;"51,439937875;5,48574499442"
6642;Willem Dicbierstraat;Parkeerplaats Vergunning;1;5,485210244;51,44019201;"51,4401920065;5,48521024356"
5832;Winkelcentrum Woensel;Parkeerplaats;1;5,473973891;51,46888731;"51,4688873067;5,47397389089"
5833;Winkelcentrum Woensel;Parkeerplaats;1;5,474006762;51,46888728;"51,4688872822;5,47400676183"
5834;Winkelcentrum Woensel;Parkeerplaats;1;5,474044022;51,46888725;"51,4688872544;5,47404402227"
5836;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1;5,474009056;51,4689434;"51,4689433966;5,47400905631"
5838;Winkelcentrum Woensel;Parkeerplaats;1;5,47286521;51,46896888;"51,4689688817;5,4728652099"
5841;Winkelcentrum Woensel;Parkeerplaats;1;5,472961633;51,46896744;"51,4689674354;5,47296163274"
5845;Winkelcentrum Woensel;Parkeerplaats;1;5,473106246;51,46896185;"51,4689618547;5,47310624615"
5847;Winkelcentrum Woensel;Parkeerplaats;1;5,473171986;51,46896044;"51,4689604399;5,47317198556"
5848;Winkelcentrum Woensel;Parkeerplaats;1;5,473209246;51,46896041;"51,4689604124;5,47320924606"
5850;Winkelcentrum Woensel;Parkeerplaats;1;5,473268408;51,468959;"51,4689590024;5,47326840838"
6090;De Rungraaf;Parkeerplaats;1;5,47393603;51,43496914;"51,4349691436;5,4739360302"
6091;De Rungraaf;Parkeerplaats;1;5,473953315;51,43498376;"51,4349837642;5,47395331536"
6093;De Rungraaf;Parkeerplaats;1;5,473699061;51,43477368;"51,4347736814;5,47369906121"
6094;De Rungraaf;Parkeerplaats;1;5,473623938;51,43479838;"51,4347983842;5,47362393815"
6096;De Rungraaf;Parkeerplaats;1;5,473659725;51,43482455;"51,4348245506;5,47365972472"
6097;De Rungraaf;Parkeerplaats;1;5,473683169;51,43484148;"51,4348414768;5,47368316921"
6098;De Rungraaf;Parkeerplaats;1;5,473697994;51,43485533;"51,4348553263;5,47369799361"
6099;De Rungraaf;Parkeerplaats;1;5,473718962;51,43487072;"51,4348707173;5,47371896168"
6100;De Rungraaf;Parkeerplaats;1;5,473737481;51,4348838;"51,4348838001;5,47373748059"
6104;De Rungraaf;Parkeerplaats;1;5,473804133;51,43494228;"51,4349422848;5,47380413299"
6109;De Rungraaf;Parkeerplaats;1;5,473907805;51,43502462;"51,4350246247;5,47390780481"
6113;Wilhelminaplein;Parkeerplaats Electrisch opladen;1;5,470721644;51,43769417;"51,437694173;5,47072164385"
6118;St Lambertusstraat;Parkeerplaats;1;5,470917626;51,43324955;"51,4332495462;5,47091762608"
6121;St Lambertusstraat;Parkeerplaats;1;5,470888759;51,43341943;"51,433419426;5,47088875944"
6125;St Lambertusstraat;Parkeerplaats;1;5,470989961;51,43348474;"51,4334847368;5,47098996092"
6373;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470792457;51,4376217;"51,4376217004;5,47079245744"
6376;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,477080745;51,46780102;"51,4678010246;5,4770807453"
6380;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,476923038;51,46780115;"51,4678011462;5,47692303759"
6383;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,476826441;51,46780245;"51,4678024529;5,47682644145"
6386;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,476221257;51,46781523;"51,4678152289;5,47622125724"
6389;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,476071434;51,46781658;"51,4678165756;5,47607143411"
6390;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,476039891;51,46781537;"51,4678153674;5,4760398913"
6391;Winkelcentrum Woensel;Parkeerplaats Vergunning;1;5,475990611;51,46781787;"51,4678178678;5,47599061099"
6652;Tramstraat;Parkeerplaats Vergunning;1;5,483713986;51,4403217;"51,4403216973;5,48371398624"
6654;Tramstraat;Parkeerplaats Vergunning;1;5,483767523;51,44044532;"51,4404453218;5,48376752343"
6657;Tramstraat;Parkeerplaats Vergunning;1;5,483891822;51,44043888;"51,4404388771;5,48389182231"
6658;Tramstraat;Parkeerplaats Vergunning;1;5,483927336;51,44043726;"51,440437262;5,48392733593"
6659;Tramstraat;Parkeerplaats Vergunning;1;5,484010988;51,44040548;"51,4404054823;5,48401098824"
6661;Tramstraat;Parkeerplaats Vergunning;1;5,484018495;51,44035633;"51,440356326;5,4840184953"
6662;Tramstraat;Parkeerplaats Vergunning;1;5,484023529;51,4403373;"51,4403372955;5,48402352916"
6668;Julianastraat;Parkeerplaats Vergunning;1;5,469468632;51,43739859;"51,4373985921;5,469468632"
6399;Michelangelolaan;Parkeerplaats Vergunning;1;5,469101707;51,46431968;"51,4643196753;5,46910170652"
6400;Michelangelolaan;Parkeerplaats Vergunning;1;5,469213396;51,46432118;"51,4643211822;5,46921339603"
6401;Michelangelolaan;Parkeerplaats Vergunning;1;5,469350472;51,46432584;"51,4643258415;5,46935047158"
6404;Michelangelolaan;Parkeerplaats Vergunning;1;5,469815369;51,46432569;"51,4643256932;5,46981536919"
6680;Julianastraat;Parkeerplaats Vergunning;1;5,470172963;51,43760024;"51,4376002437;5,47017296251"
6686;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470622145;51,43746312;"51,437463115;5,47062214525"
6687;Wilhelminaplein;Parkeerplaats Vergunning;1;5,470624934;51,43760105;"51,4376010523;5,47062493445"
8948;Niet ingevuld;Parkeerplaats;1;5,467993685;51,43568173;"51,4356817281;5,46799368499"
8952;Niet ingevuld;Parkeerplaats;1;5,467665826;51,43566152;"51,435661515;5,46766582632"
8953;Niet ingevuld;Parkeerplaats;1;5,467635572;51,43564736;"51,4356473608;5,46763557177"
8956;Niet ingevuld;Parkeerplaats;1;5,467176451;51,43582191;"51,4358219137;5,46717645123"
8957;Niet ingevuld;Parkeerplaats;1;5,466800485;51,43534743;"51,4353474347;5,46680048467"
8961;Niet ingevuld;Parkeerplaats;1;5,467126563;51,43547756;"51,4354775559;5,46712656298"
8962;Niet ingevuld;Parkeerplaats;1;5,467216742;51,43549859;"51,4354985904;5,46721674181"
9194;Albertina van Nassaustraat;Parkeerplaats;1;5,466021458;51,4373405;"51,4373405021;5,46602145795"
9196;Albertina van Nassaustraat;Parkeerplaats;1;5,466232757;51,43733259;"51,4373325926;5,46623275719"
9207;Albertina van Nassaustraat;Parkeerplaats;1;5,467068971;51,4373372;"51,4373371992;5,4670689708"
9429;Niet ingevuld;Parkeerplaats;1;5,465351107;51,43505411;"51,4350541099;5,46535110729"
9431;Niet ingevuld;Parkeerplaats;1;5,467091849;51,43578619;"51,4357861942;5,46709184906"
9433;Niet ingevuld;Parkeerplaats;1;5,466932871;51,43571951;"51,4357195147;5,4669328714"
9438;Niet ingevuld;Parkeerplaats;1;5,466535427;51,43555281;"51,4355528127;5,46653542713"
9441;Niet ingevuld;Parkeerplaats;1;5,466296963;51,43545279;"51,4354527918;5,46629696254"
9443;Niet ingevuld;Parkeerplaats;1;5,466137987;51,43538611;"51,4353861103;5,46613798721"
9667;Helmerslaan;Parkeerplaats;1;5,476646561;51,42965739;"51,4296573895;5,47664656124"
9668;Helmerslaan;Parkeerplaats;1;5,476710703;51,42963708;"51,4296370842;5,47671070266"
9669;Helmerslaan;Parkeerplaats;1;5,476774844;51,42961678;"51,4296167789;5,47677484401"
9671;Helmerslaan;Parkeerplaats;1;5,476903125;51,42957617;"51,4295761681;5,47690312512"
9672;Helmerslaan;Parkeerplaats;1;5,476967266;51,42955586;"51,4295558626;5,4769672663"
9674;Helmerslaan;Parkeerplaats;1;5,477095547;51,42951525;"51,4295152517;5,47709554706"
9680;Helmerslaan;Parkeerplaats;1;5,476027295;51,42978212;"51,4297821206;5,47602729549"
9683;Helmerslaan;Parkeerplaats;1;5,476218928;51,42972024;"51,4297202372;5,47621892816"
9684;Helmerslaan;Parkeerplaats;1;5,476282805;51,42969961;"51,4296996096;5,47628280464"
9685;Helmerslaan;Parkeerplaats;1;5,476346683;51,42967898;"51,4296789821;5,4763466825"
9688;Helmerslaan;Parkeerplaats;1;5,476538314;51,4296171;"51,4296170982;5,4765383143"
9689;Helmerslaan;Parkeerplaats;1;5,47660219;51,42959647;"51,4295964704;5,47660219049"
8965;Niet ingevuld;Parkeerplaats;1;5,466825597;51,43543955;"51,4354395514;5,46682559688"
8970;Niet ingevuld;Parkeerplaats;1;5,467046475;51,43570872;"51,4357087187;5,46704647539"
8975;Niet ingevuld;Parkeerplaats;1;5,465604467;51,43482805;"51,4348280451;5,4656044672"
8980;Niet ingevuld;Parkeerplaats;1;5,466191618;51,43508543;"51,4350854252;5,4661916179"
8983;Niet ingevuld;Parkeerplaats;1;5,466407532;51,43517397;"51,4351739697;5,46640753226"
8985;Niet ingevuld;Parkeerplaats;1;5,466551476;51,435233;"51,4352329991;5,46655147564"
8986;Niet ingevuld;Parkeerplaats;1;5,466623447;51,43526251;"51,4352625138;5,46662344747"
8988;Niet ingevuld;Parkeerplaats;1;5,466678404;51,43556297;"51,4355629676;5,46667840373"
8991;Niet ingevuld;Parkeerplaats;1;5,466429908;51,43546321;"51,43546321;5,46642990827"
8992;Niet ingevuld;Parkeerplaats;1;5,466347072;51,43542995;"51,4354299543;5,4663470719"
9208;Albertina van Nassaustraat;Parkeerplaats;1;5,467188771;51,4373283;"51,437328299;5,46718877064"
9210;Albertina van Nassaustraat;Parkeerplaats;1;5,46736764;51,437321;"51,437321003;5,4673676396"
9211;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467607418;51,43718432;"51,4371843176;5,46760741783"
9212;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467671376;51,43720203;"51,437202035;5,46767137632"
9215;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467608576;51,4373111;"51,437311102;5,46760857608"
9217;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467688901;51,43730418;"51,4373041791;5,467688901"
9220;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468055132;51,43735122;"51,4373512236;5,46805513238"
9221;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468051362;51,43737422;"51,4373742193;5,46805136193"
9224;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468061915;51,43747766;"51,4374776626;5,46806191461"
9226;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468070028;51,4375276;"51,437527598;5,46807002823"
9449;Niet ingevuld;Parkeerplaats;1;5,467596219;51,43625803;"51,4362580263;5,46759621889"
9453;Niet ingevuld;Parkeerplaats;1;5,467571963;51,43603521;"51,4360352058;5,46757196312"
9456;Niet ingevuld;Parkeerplaats;1;5,465683804;51,43726578;"51,4372657828;5,465683804"
9692;Helmerslaan;Parkeerplaats;1;5,476793822;51,42953459;"51,4295345861;5,47679382159"
9695;Helmerslaan;Parkeerplaats;1;5,476985452;51,4294727;"51,4294727015;5,47698545217"
9698;Helmerslaan;Parkeerplaats;1;5,477177081;51,42941082;"51,4294108166;5,4771770808"
9702;August Sniederslaan;Parkeerplaats;1;5,477749612;51,42958103;"51,4295810308;5,4777496116"
9703;August Sniederslaan;Parkeerplaats;1;5,477776607;51,42962269;"51,4296226858;5,47777660687"
9704;August Sniederslaan;Parkeerplaats;1;5,477803602;51,42966434;"51,4296643408;5,47780360219"
9705;August Sniederslaan;Parkeerplaats;1;5,477830598;51,429706;"51,4297059958;5,47783059756"
9706;August Sniederslaan;Parkeerplaats;1;5,47784178;51,4297484;"51,4297483993;5,47784177991"
9710;August Sniederslaan;Parkeerplaats;1;5,47777398;51,43006452;"51,4300645246;5,47777398006"
9712;August Sniederslaan;Parkeerplaats;1;5,477721057;51,4301481;"51,4301481021;5,47772105652"
8996;Niet ingevuld;Parkeerplaats;1;5,466000305;51,43528505;"51,4352850495;5,46600030481"
8998;Niet ingevuld;Parkeerplaats;1;5,46586594;51,43522617;"51,4352261748;5,46586594015"
8999;Niet ingevuld;Parkeerplaats;1;5,466614655;51,43454849;"51,4345484865;5,46661465466"
9010;Niet ingevuld;Parkeerplaats;1;5,466780394;51,43445705;"51,4344570483;5,46678039439"
9011;Niet ingevuld;Parkeerplaats;1;5,466843484;51,4344161;"51,4344160977;5,46684348414"
9014;Niet ingevuld;Parkeerplaats;1;5,467023685;51,43432179;"51,4343217909;5,46702368513"
9015;Niet ingevuld;Parkeerplaats;1;5,467098197;51,4342913;"51,4342913041;5,46709819686"
9237;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468178551;51,43746096;"51,4374609614;5,46817855113"
9238;Lodewijk Napoleonlaan;Parkeerplaats;1;5,46817637;51,43743962;"51,4374396238;5,46817637036"
9241;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468169814;51,43737559;"51,4373755931;5,46816981363"
9243;Lodewijk Napoleonlaan;Parkeerplaats;1;5,468165452;51,43733291;"51,4373329089;5,46816545208"
9245;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467985432;51,43723434;"51,4372343384;5,46798543216"
9463;Niet ingevuld;Parkeerplaats;1;5,46589044;51,43693677;"51,4369367747;5,4658904403"
9466;Niet ingevuld;Parkeerplaats;1;5,465975983;51,43679492;"51,4367949205;5,46597598254"
9472;Niet ingevuld;Parkeerplaats;1;5,465683346;51,4371433;"51,4371433017;5,46568334596"
9474;Niet ingevuld;Parkeerplaats;1;5,46574489;51,43704244;"51,4370424378;5,46574489046"
9477;Niet ingevuld;Parkeerplaats;1;5,465837205;51,43689114;"51,436891141;5,46583720527"
9478;Niet ingevuld;Parkeerplaats;1;5,465867976;51,43684071;"51,436840709;5,46586797577"
9479;Niet ingevuld;Parkeerplaats;1;5,465898748;51,43679028;"51,4367902771;5,46589874765"
9484;Niet ingevuld;Parkeerplaats;1;5,466052603;51,43653812;"51,4365381152;5,46605260313"
9486;Prins Alexanderstraat;Parkeerplaats;1;5,465095483;51,43668028;"51,4366802766;5,4650954826"
9717;August Sniederslaan;Parkeerplaats;1;5,47784591;51,42989703;"51,4298970275;5,47784591032"
9718;August Sniederslaan;Parkeerplaats;1;5,477845739;51,42981073;"51,4298107255;5,4778457388"
9720;August Sniederslaan;Parkeerplaats;1;5,477899143;51,42966685;"51,429666847;5,47789914286"
9721;August Sniederslaan;Parkeerplaats;1;5,477768367;51,42947277;"51,4294727691;5,4777683674"
9723;August Sniederslaan;Parkeerplaats;1;5,477798131;51,42951323;"51,4295132274;5,47779813116"
9726;August Sniederslaan;Parkeerplaats;1;5,477906266;51,42972167;"51,4297216688;5,47790626619"
9729;August Sniederslaan;Parkeerplaats;1;5,477931021;51,42993886;"51,4299388628;5,47793102116"
9749;Rodenbachlaan;Parkeerplaats;1;5,476963892;51,43044983;"51,4304498317;5,47696389232"
9751;Rodenbachlaan;Parkeerplaats;1;5,476824346;51,43042814;"51,4304281381;5,47682434641"
9755;Rodenbachlaan;Parkeerplaats;1;5,476545254;51,43038475;"51,4303847513;5,47654525354"
9757;Rodenbachlaan;Parkeerplaats;1;5,477403928;51,43043304;"51,4304330422;5,47740392846"
9758;Rodenbachlaan;Parkeerplaats;1;5,477317681;51,43042835;"51,4304283522;5,47731768125"
9018;Niet ingevuld;Parkeerplaats;1;5,465395981;51,43439779;"51,4343977896;5,46539598074"
9020;Niet ingevuld;Parkeerplaats;1;5,465513725;51,43431849;"51,4343184933;5,46551372531"
9021;Niet ingevuld;Parkeerplaats;1;5,465572605;51,43427885;"51,4342788495;5,46557260463"
9029;Niet ingevuld;Parkeerplaats;1;5,466351594;51,43380855;"51,4338085472;5,46635159387"
9030;Niet ingevuld;Parkeerplaats;1;5,466056191;51,43398715;"51,433987146;5,46605619083"
9036;Sophia van Wurtemberglaan;Parkeerplaats;1;5,464597306;51,43519507;"51,4351950707;5,46459730636"
9253;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467940511;51,43810845;"51,4381084461;5,46794051123"
9256;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467951677;51,43817658;"51,4381765815;5,4679516773"
9257;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467955399;51,43819929;"51,4381992933;5,46795539932"
9259;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467962843;51,43824471;"51,4382447079;5,46796284338"
9260;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467966565;51,43826742;"51,4382674197;5,46796656541"
9261;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467970287;51,43829013;"51,4382901315;5,46797028746"
9262;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467826763;51,43829541;"51,4382954085;5,46782676262"
9265;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467818822;51,43822928;"51,4382292843;5,46781882187"
9268;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467810896;51,43816317;"51,4381631691;5,46781089555"
9269;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467808239;51,43814112;"51,4381411217;5,46780823904"
9492;Lodewijk Napoleonlaan;Parkeerplaats;1;5,46752113;51,43798019;"51,4379801929;5,46752112997"
9493;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467513466;51,43795007;"51,4379500736;5,46751346596"
9497;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467673346;51,43793492;"51,437934917;5,46767334631"
9501;Lodewijk Napoleonlaan;Parkeerplaats;1;5,46741576;51,43807605;"51,4380760534;5,4674157599"
9503;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467406583;51,4380097;"51,4380096954;5,46740658252"
9507;Lodewijk Napoleonlaan;Parkeerplaats;1;5,467388229;51,43787698;"51,4378769786;5,46738822927"
9513;Niet ingevuld;Parkeerplaats;1;5,465980024;51,43790979;"51,4379097873;5,46598002437"
9519;Niet ingevuld;Parkeerplaats;1;5,466298693;51,43789297;"51,4378929727;5,46629869301"
9763;Rodenbachlaan;Parkeerplaats;1;5,47695489;51,43038582;"51,430385824;5,47695488976"
9764;Rodenbachlaan;Parkeerplaats;1;5,476401916;51,43036722;"51,4303672236;5,47640191562"
9768;Rodenbachlaan;Parkeerplaats;1;5,476127863;51,4303056;"51,4303055984;5,47612786255"
9769;Rodenbachlaan;Parkeerplaats;1;5,476033963;51,43027872;"51,4302787167;5,47603396277"
9770;Rodenbachlaan;Parkeerplaats;1;5,476104856;51,43021366;"51,4302136564;5,47610485561"
9773;Rodenbachlaan;Parkeerplaats;1;5,476320548;51,43026423;"51,430264228;5,47632054825"
9777;Rodenbachlaan;Parkeerplaats;1;5,476673252;51,43033689;"51,4303368907;5,47667325245"
8812;Niet ingevuld;Parkeerplaats;1;5,467484195;51,43398902;"51,4339890189;5,46748419532"
8816;Niet ingevuld;Parkeerplaats;1;5,467654167;51,43398369;"51,4339836881;5,46765416724"
8818;Niet ingevuld;Parkeerplaats;1;5,467739168;51,43398103;"51,4339810316;5,46773916758"
8822;Niet ingevuld;Parkeerplaats;1;5,467520164;51,43407999;"51,4340799865;5,46752016369"
8825;Niet ingevuld;Parkeerplaats;1;5,467624819;51,43407534;"51,434075339;5,46762481933"
9043;Sophia van Wurtemberglaan;Parkeerplaats;1;5,464525726;51,43528568;"51,4352856792;5,46452572647"
9044;Sophia van Wurtemberglaan;Parkeerplaats;1;5,464551321;51,43530031;"51,4353003137;5,4645513211"
9050;Sophia van Wurtemberglaan;Parkeerplaats;1;5,464649644;51,43534169;"51,4353416861;5,46464964392"
9052;Sophia van Wurtemberglaan;Parkeerplaats;1;5,464682835;51,43536681;"51,4353668143;5,46468283536"
9055;Niet ingevuld;Parkeerplaats;1;5,466159679;51,43641641;"51,4364164088;5,46615967945"
9057;Niet ingevuld;Parkeerplaats;1;5,466264713;51,43634472;"51,4363447247;5,46626471341"
9061;Niet ingevuld;Parkeerplaats;1;5,466173303;51,43648536;"51,4364853607;5,4661733031"
9069;Sophia van Wurtemberglaan;Parkeerplaats;1;5,46658238;51,43626594;"51,4362659385;5,46658238019"
9070;Sophia van Wurtemberglaan;Parkeerplaats;1;5,466655185;51,43631028;"51,4363102838;5,46665518486"
9286;Beukenlaan;Parkeerplaats;1;5,449356649;51,44687907;"51,4468790743;5,44935664902"
9287;Beukenlaan;Parkeerplaats;1;5,449462183;51,44694718;"51,4469471789;5,44946218304"
9298;Beukenlaan;Parkeerplaats;1;5,450844799;51,44750224;"51,4475022358;5,45084479949"
9300;Beukenlaan;Parkeerplaats;1;5,450981019;51,44754866;"51,4475486595;5,45098101913"
9528;Willem Frisostraat;Parkeerplaats;1;5,465527355;51,4378422;"51,4378422042;5,46552735533"
9530;Niet ingevuld;Parkeerplaats;1;5,467613365;51,43560374;"51,4356037352;5,46761336487"
9532;Niet ingevuld;Parkeerplaats;1;5,467819361;51,4355765;"51,4355765008;5,46781936097"
9538;Niet ingevuld;Parkeerplaats Gehandicapten;1;5,468036577;51,43568014;"51,4356801388;5,46803657745"
